-613.8626	593.395973	657.040026
-614.827926	593.830784	622.202077
-494.780514	642.09651	694.620426
-511.856606	616.455266	760.104635
-547.65691	609.294222	691.112002
-543.653894	606.189947	759.877342
-513.667002	616.972089	655.589287
-478.204651	625.211661	760.37753
-476.970221	623.37713	689.349208
-646.570183	585.686639	657.469726
-577.987393	600.194194	726.507184
-546.613639	607.461441	621.25608
-591.365678	577.18081	720.604303
-578.107774	600.672358	796.824412
-545.464763	608.338699	830.975707
-510.80306	615.583673	794.704571
-482.869617	628.513456	621.069836
-562.904428	604.982804	935.338915
-479.500071	626.276914	725.605402
-583.080142	602.938088	622.27062
-577.111689	600.20147	831.084576
-645.041402	585.981308	797.226673
-463.70906	610.288543	787.409218
-646.802196	586.870982	762.753436
-477.577431	625.168697	829.918286
-680.042517	580.982958	832.874698
-677.9427	578.937355	762.215421
-682.810018	581.340394	658.574527
-611.118427	592.502801	796.261235
-678.575531	579.671361	797.369369
-604.825838	594.343081	851.739413
-512.353614	616.664867	725.202864
-612.405334	593.936515	832.067288
-477.869823	624.14352	655.305672
-681.278988	580.713674	693.086924
-513.26395	617.219128	690.376135
-575.856027	598.729568	760.858777
-478.696299	625.919089	795.439939
-612.670287	592.958052	691.755108
-646.587791	586.500021	727.581102
-717.502244	576.877948	659.195804
-546.06353	608.1489	725.909348
-646.95653	586.414619	692.650058
-545.536042	608.278016	795.876749
-645.598996	584.813074	622.776251
-510.549286	615.745449	829.633726
-548.365935	609.15583	656.552058
-578.424842	599.983482	691.445498
-612.484653	593.070476	726.876618
-578.811342	600.181252	656.695255
-680.905417	580.54301	728.081901
-562.550228	604.478311	868.458958
-644.861324	586.285504	831.927258
-682.47394	580.910749	623.673701
-528.145215	592.56179	719.97536
-717.672769	576.84587	623.96276
