-682.640604	579.245327	728.3338
-612.921575	588.683933	726.800576
-681.611956	579.114906	798.088851
-612.60066	588.954606	796.651665
-682.73356	578.490602	623.630986
-579.595256	595.177986	691.605858
-719.72065	576.647628	624.075295
-614.843368	589.135046	622.249513
-578.997905	594.393321	656.639598
-480.282277	619.255595	831.730904
-478.00216	615.847431	689.709088
-543.637383	599.798237	829.824525
-546.606377	600.972498	656.214786
-577.887813	594.408819	761.389459
-683.017342	579.109129	693.14297
-650.139068	585.015816	693.04371
-648.227745	584.589587	798.061411
-719.669409	576.983179	659.341723
-546.848694	601.954904	726.074318
-576.620611	593.778266	795.815038
-512.92147	609.360154	725.446264
-613.818969	588.860151	691.908359
-515.386262	611.446751	690.909205
-647.914274	583.721882	727.781788
-512.642089	609.348073	760.400637
-648.875795	583.821614	657.71135
-476.736596	615.080402	759.911392
-578.909296	595.952457	831.895375
-717.274757	575.756705	693.741584
-510.962697	608.040475	794.761561
-547.143502	602.41921	761.291976
-647.061261	583.407577	762.511701
-578.550166	594.623391	726.52757
-477.005256	615.02905	724.736725
-612.796347	588.895423	761.803495
-612.114331	588.966854	831.587041
-479.045014	616.828726	655.578734
-680.793409	578.975125	832.789547
-613.726235	588.514713	656.858392
-580.566706	595.15785	621.889633
-546.548776	601.380008	690.787616
-513.133806	608.659392	655.536686
-477.638212	616.101218	795.144825
-683.741656	579.417407	658.612743
-682.429948	579.460816	763.294894
