-511.149705	614.002346	829.976998
-729.259821	582.656518	659.698714
-645.680121	585.723188	832.251977
-513.543441	614.549887	655.581289
-579.418899	599.80843	762.093999
-545.259675	606.130153	830.869115
-510.268614	612.786954	794.478168
-612.312268	592.460947	831.855326
-480.880378	623.777975	620.850598
-578.36763	599.341958	796.868682
-513.147582	614.764153	690.299704
-546.060753	605.914691	690.747012
-680.783217	580.061624	762.988116
-576.820256	598.450091	831.039251
-612.880999	591.4566	691.700118
-680.810406	579.882851	727.990973
-614.37573	593.159405	727.283378
-546.216266	606.541356	760.909601
-715.41437	574.882112	623.758852
-682.769053	580.473217	658.512372
-481.75915	626.740858	797.220063
-480.375483	624.315461	690.432569
-715.950662	575.737931	659.013504
-647.313743	585.602682	692.617898
-645.68287	585.334286	797.36026
-648.531663	585.832252	623.06731
-580.106858	598.851741	621.877413
-646.870129	585.61243	727.575381
-545.12413	605.245506	725.54508
-717.812327	577.041251	693.976042
-477.206276	621.506967	759.984323
-682.763888	580.834513	693.295664
-682.741669	580.287473	623.678144
-612.903411	592.492192	796.961998
-581.134521	600.183029	657.065299
-511.743349	613.722258	725.02484
-579.480402	599.093586	691.582473
-680.45447	580.087481	797.933712
-511.709035	613.843236	760.045701
-614.046455	591.775598	622.10215
-648.101074	585.719161	657.717959
-578.267967	598.521106	726.49863
-547.148723	605.84937	621.264912
-478.585819	622.457935	655.425872
-614.304354	592.385655	657.057467
-612.062618	591.69528	761.630915
-544.931373	605.61805	795.488874
-560.585096	601.232562	933.631
-477.58861	622.536393	830.03221
-646.229355	585.38811	762.43516
-478.761565	622.886441	725.370667
