573.39	574.21	574.57	577.01	578.7	581.91	585.43	589.91
44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0
-721.45	-685.34	-650.44	-616.32	-580.47	-547.54	-512.91	-478.88
573.57	574.2	574.44	576.75	578.49	581.71	585.3	590.02
45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0
-721.23	-685.63	-650.36	-615.94	-580.33	-547.76	-513.02	-478.76
573.74	574.06	574.36	576.59	578.34	581.79	585.31	589.83
46.0	46.0	46.0	46.0	46.0	46.0	46.0	46.0
-721.01	-685.4	-650.49	-616.25	-580.19	-548.09	-513.21	-478.5
573.59	573.93	574.44	576.5	578.24	581.85	585.45	589.53
47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0
-720.77	-685.48	-650.55	-615.69	-580.23	-548.01	-513.26	-478.63
573.64	573.77	574.46	576.15	578.16	581.94	585.46	589.63
48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0
-720.58	-685.43	-650.56	-615.56	-580.16	-547.98	-513.21	-478.84
573.59	573.64	574.46	576.09	578.07	581.89	585.37	589.81
49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0
-720.43	-685.46	-650.5	-615.65	-580.16	-547.99	-513.17	-479.31
573.53	573.59	574.4	576.14	578.06	581.87	585.32	590.16
50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
-720.33	-685.18	-650.42	-615.73	-580.24	-548.1	-513.12	-479.21
573.39	573.46	574.34	576.17	578.11	581.95	585.25	590.11
51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0
-720.26	-685.06	-650.29	-615.91	-580.53	-548.25	-513.17	-479.06
573.31	573.4	574.25	576.29	578.25	582.07	585.28	589.95
52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0
-720.19	-685.05	-650.17	-615.99	-580.47	-548.33	-513.16	-479.03
573.3	573.36	574.17	576.35	578.3	582.03	585.29	589.93
53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0
-720.23	-685.49	-650.09	-616.03	-580.29	-547.88	-513.36	-478.83
573.42	573.6	574.13	576.39	578.18	581.79	585.49	589.76
54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0
-720.42	-685.37	-650.1	-615.88	-580.2	-547.64	-513.64	-478.57
573.52	573.53	574.14	576.32	578.14	581.61	585.76	589.54
55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0
-720.78	-685.54	-650.12	-615.67	-580.18	-547.48	-513.83	-478.36
573.74	573.75	574.17	576.19	578.15	581.51	585.99	589.36
56.0	56.0	56.0	56.0	56.0	56.0	56.0	56.0
-720.81	-685.3	-650.11	-615.72	-580.3	-547.33	-513.83	-478.3
573.44	573.74	574.19	576.32	578.26	581.43	586.04	589.34
57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0
-721.04	-685.39	-650.12	-615.96	-580.67	-547.32	-513.89	-478.33
573.59	573.86	574.2	576.46	578.58	581.49	586.13	589.41
58.0	58.0	58.0	58.0	58.0	58.0	58.0	58.0
-721.4	-685.5	-650.17	-616.16	-580.9	-547.47	-513.82	-478.46
573.68	574.13	574.26	576.64	578.81	581.65	586.14	589.64
59.0	59.0	59.0	59.0	59.0	59.0	59.0	59.0
-721.24	-685.71	-650.2	-616.4	-581.01	-548.03	-513.84	-478.54
573.83	574.08	574.34	576.88	578.95	582.05	586.16	589.81
60.0	60.0	60.0	60.0	60.0	60.0	60.0	60.0
-721.32	-685.91	-650.23	-616.57	-580.98	-548.05	-513.43	-478.68
573.98	574.13	574.41	577.14	578.98	582.27	586.02	590.04
61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0
-721.23	-685.95	-650.3	-616.65	-581.0	-548.14	-513.29	-478.71
574.03	574.09	574.51	577.17	579.05	582.41	585.97	590.16
62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0
-721.04	-685.98	-650.52	-616.49	-581.13	-548.24	-513.26	-478.95
574.02	574.08	574.74	577.12	579.32	582.57	586.03	590.54
63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0
-720.83	-685.68	-650.29	-616.3	-581.42	-548.28	-513.67	-479.1
573.9	573.96	574.66	577.04	579.47	582.66	586.35	590.86
64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0
-720.69	-685.71	-650.14	-616.14	-581.14	-548.42	-513.49	-479.28
573.84	573.98	574.62	576.99	579.48	582.77	586.47	591.16
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0
-720.7	-685.68	-650.22	-616.05	-581.36	-548.18	-513.37	-479.52
573.86	573.99	574.73	577.0	579.72	582.83	586.46	591.49
66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0
-720.33	-685.47	-650.43	-615.67	-581.55	-548.01	-513.16	-479.51
573.66	573.89	574.92	576.79	579.97	582.98	586.4	591.62
67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0
-720.35	-684.78	-650.53	-615.34	-581.74	-548.17	-513.17	-479.28
573.61	573.69	575.05	576.73	580.23	583.08	586.57	591.61
68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0
-720.27	-685.22	-650.3	-615.66	-581.25	-547.94	-512.87	-478.99
573.72	573.81	575.02	577.08	580.1	583.21	586.67	591.7
69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0
-720.62	-685.26	-650.29	-615.63	-580.99	-547.71	-512.77	-478.77
573.98	573.98	575.11	577.14	579.84	583.14	586.75	591.7
70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0
-721.14	-685.08	-650.32	-615.44	-580.69	-547.57	-512.49	-478.7
574.0	574.34	575.26	577.26	580.08	583.35	587.01	592.05
71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0
-721.02	-684.98	-650.42	-615.59	-580.87	-547.46	-512.76	-478.69
573.98	574.29	575.41	577.49	580.52	583.55	587.32	592.46
72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0
-720.96	-684.91	-650.35	-615.09	-581.15	-547.48	-512.86	-478.95
574.0	574.28	575.43	577.43	580.72	583.64	587.8	592.76
73.0	73.0	73.0	73.0	73.0	73.0	73.0	73.0
-721.22	-684.83	-650.04	-615.3	-581.24	-547.28	-512.63	-478.63
574.02	574.47	575.33	577.55	580.95	583.71	587.81	592.74
74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0
-721.1	-684.85	-649.72	-615.64	-581.14	-547.12	-512.53	-478.57
574.1	574.42	575.26	577.81	581.06	583.74	587.9	592.95
75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0
-721.07	-685.48	-649.52	-615.39	-580.93	-547.22	-512.58	-478.78
574.43	574.65	575.27	577.86	580.89	583.99	588.2	593.44
76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
-720.75	-685.4	-649.3	-615.02	-580.66	-547.54	-512.6	-478.48
574.25	574.5	575.24	577.75	580.87	584.38	588.56	593.59
77.0	77.0	77.0	77.0	77.0	77.0	77.0	77.0
-720.51	-685.41	-649.52	-614.59	-580.22	-547.49	-512.76	-478.38
574.13	574.67	575.49	577.59	580.91	584.52	588.9	593.73
78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0
-720.17	-685.48	-649.61	-614.37	-580.18	-547.49	-512.56	-478.41
573.96	574.8	575.65	577.61	581.04	584.8	588.96	594.09
79.0	79.0	79.0	79.0	79.0	79.0	79.0	79.0
-719.96	-685.22	-650.69	-614.33	-580.17	-547.43	-512.96	-478.25
573.86	574.74	576.34	577.73	581.22	585.08	589.47	594.26
80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0
-719.96	-685.05	-649.77	-614.51	-580.18	-547.35	-512.37	-478.24
573.9	574.72	576.1	578.04	581.45	585.39	589.36	594.36
81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0
-720.56	-684.76	-649.95	-615.03	-580.29	-547.42	-511.65	-477.91
574.38	574.67	576.35	578.66	581.97	585.87	589.24	594.64
82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0
-720.45	-684.73	-650.03	-614.73	-580.14	-547.33	-511.31	-477.76
574.35	574.73	576.61	578.83	582.04	586.0	589.26	594.83
83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0
-720.54	-684.79	-650.38	-614.9	-580.51	-547.03	-511.49	-477.95
574.49	574.94	577.11	579.18	582.61	586.28	589.93	595.76
84.0	84.0	84.0	84.0	84.0	84.0	84.0	84.0
-720.38	-684.76	-650.54	-614.83	-580.62	-546.87	-512.02	-477.99
574.43	575.01	577.28	579.32	582.95	586.41	590.87	596.1
85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0
-720.65	-684.56	-649.94	-614.36	-580.39	-547.15	-512.64	-478.64
574.73	575.19	577.27	579.51	583.6	587.36	592.3	597.77
86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0
-720.76	-684.71	-649.76	-614.64	-580.4	-547.07	-512.66	-478.66
574.87	575.4	577.35	579.76	583.86	587.64	592.58	598.2
87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0
-720.4	-684.58	-649.21	-614.26	-580.44	-547.08	-512.35	-478.73
574.72	575.42	577.34	579.9	584.05	588.14	592.74	598.66
88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0
-720.02	-684.23	-649.32	-614.63	-580.13	-546.75	-512.33	-478.68
574.56	575.28	577.57	580.34	584.14	588.12	593.02	598.84
89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0
-720.12	-684.22	-649.9	-614.7	-579.49	-546.57	-512.14	-478.63
574.76	575.49	577.9	580.79	584.17	588.64	593.57	599.57
90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0
-720.51	-684.54	-650.15	-614.55	-579.54	-546.6	-512.09	-478.49
575.04	575.65	578.23	580.89	584.44	588.95	593.83	599.87
91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0
-720.09	-684.29	-650.02	-614.34	-579.36	-546.99	-512.02	-478.42
574.83	575.75	578.38	580.86	584.56	589.4	594.19	600.17
92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0
-720.1	-684.18	-649.89	-614.42	-579.23	-547.19	-512.26	-478.39
574.9	575.8	578.57	581.25	584.76	589.92	594.71	600.54
93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0
-719.86	-684.41	-649.75	-614.47	-579.62	-547.35	-512.19	-478.09
574.79	576.03	578.67	581.47	585.23	590.37	595.03	600.82
94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
-719.86	-684.31	-649.44	-614.32	-579.59	-547.55	-512.06	-478.02
574.84	576.06	578.59	581.61	585.59	590.74	595.33	601.16
95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0
-719.77	-684.23	-649.28	-614.21	-579.59	-547.22	-511.94	-478.05
574.83	576.19	578.62	581.6	585.83	590.85	595.56	601.62
96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0
-719.53	-684.31	-648.94	-613.87	-579.64	-546.97	-511.86	-478.28
574.72	576.35	578.52	581.75	586.21	590.97	595.9	602.22
97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0
-719.24	-684.57	-649.1	-613.91	-579.71	-546.63	-511.9	-478.24
574.6	576.6	578.39	581.88	586.61	590.98	596.28	602.64
98.0	98.0	98.0	98.0	98.0	98.0	98.0	98.0
-719.61	-682.82	-648.21	-614.05	-579.2	-546.84	-512.13	-477.98
575.66	576.82	580.42	584.78	589.65	595.24	601.22	607.78
99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0
-719.53	-682.69	-648.17	-613.62	-579.12	-546.38	-512.73	-477.94
575.66	577.03	580.58	584.95	589.86	595.33	601.94	608.47
100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
-719.53	-682.62	-647.96	-613.77	-579.3	-546.36	-512.55	-477.68
575.7	577.14	580.64	585.28	590.2	595.66	602.25	608.58
101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0
-719.19	-682.8	-647.82	-613.68	-579.04	-546.37	-512.39	-477.52
575.52	577.4	580.73	585.54	590.35	596.1	602.53	608.91
102.0	102.0	102.0	102.0	102.0	102.0	102.0	102.0
-718.75	-683.23	-647.56	-614.05	-579.03	-546.12	-512.12	-477.86
575.31	577.69	580.72	585.88	590.58	596.4	602.8	609.67
103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0
-718.09	-683.12	-647.42	-614.08	-578.82	-546.12	-512.04	-478.33
574.94	577.77	580.74	586.11	590.74	596.61	603.11	610.3
104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0
-718.07	-683.2	-647.34	-614.02	-578.38	-546.4	-512.13	-478.29
575.06	577.94	580.86	586.27	590.84	597.02	603.69	610.67
105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0
-718.54	-682.93	-647.36	-613.37	-579.13	-545.92	-512.64	-478.87
575.47	578.11	581.3	586.31	591.71	597.38	604.53	611.96
106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0
-718.62	-682.74	-647.33	-612.89	-578.9	-545.72	-512.57	-478.69
575.55	578.04	581.5	586.34	591.97	597.49	604.9	612.32
107.0	107.0	107.0	107.0	107.0	107.0	107.0	107.0
-718.45	-682.9	-647.47	-613.13	-578.88	-545.44	-512.16	-478.58
575.53	578.12	581.75	586.6	592.23	597.49	604.99	612.7
108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0
-718.04	-682.62	-648.55	-613.06	-578.76	-545.27	-512.25	-478.45
575.37	578.21	582.35	586.65	592.4	597.88	605.65	612.91
109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0
-718.1	-682.58	-647.96	-612.65	-578.84	-545.5	-512.18	-478.85
575.53	578.41	582.54	586.94	593.01	598.76	606.1	613.96
110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0
-718.33	-682.77	-647.84	-612.9	-578.87	-545.07	-512.0	-478.6
575.75	578.57	582.68	587.28	593.34	599.02	606.35	614.18
111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0
-719.01	-682.62	-647.87	-613.02	-578.97	-545.19	-511.77	-478.14
576.25	578.68	582.9	587.61	593.67	599.26	606.5	614.26
112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0
-718.51	-682.68	-648.1	-613.14	-579.12	-545.54	-511.08	-477.76
576.02	578.82	583.22	587.96	594.1	599.54	606.29	614.32
113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0
-718.72	-682.64	-648.07	-613.29	-579.15	-545.67	-510.68	-477.71
576.22	578.91	583.47	588.29	594.36	599.88	606.29	614.7
114.0	114.0	114.0	114.0	114.0	114.0	114.0	114.0
-718.62	-682.45	-648.01	-613.62	-579.0	-545.55	-510.76	-477.37
576.23	578.86	583.61	588.98	594.84	600.5	607.13	615.16
115.0	115.0	115.0	115.0	115.0	115.0	115.0	115.0
-718.27	-682.54	-647.89	-613.43	-578.8	-545.48	-511.6	-477.36
576.08	578.94	583.71	589.01	594.85	600.6	608.02	615.49
116.0	116.0	116.0	116.0	116.0	116.0	116.0	116.0
-717.83	-682.1	-647.95	-613.34	-578.71	-545.34	-512.29	-477.37
575.86	579.05	583.95	589.21	595.03	600.8	608.99	616.12
117.0	117.0	117.0	117.0	117.0	117.0	117.0	117.0
-717.2	-681.64	-648.04	-613.3	-578.43	-545.23	-512.36	-478.25
575.52	578.89	584.16	589.33	595.1	601.11	609.49	616.92
118.0	118.0	118.0	118.0	118.0	118.0	118.0	118.0
-716.58	-681.79	-647.51	-613.14	-578.31	-545.27	-512.53	-478.11
575.19	579.03	584.11	589.45	595.22	601.37	609.93	617.35
119.0	119.0	119.0	119.0	119.0	119.0	119.0	119.0
-716.7	-681.42	-647.01	-612.87	-578.25	-545.6	-512.3	-478.1
575.39	578.97	583.82	589.71	595.61	602.21	610.72	618.0
120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0
-716.89	-682.21	-647.18	-613.08	-578.54	-545.42	-511.98	-478.54
575.6	579.52	584.26	590.1	596.3	602.65	610.96	618.91
121.0	121.0	121.0	121.0	121.0	121.0	121.0	121.0
-717.13	-681.7	-647.27	-613.27	-578.36	-545.85	-511.86	-477.86
575.77	579.42	584.47	590.43	596.45	603.11	611.16	618.97
122.0	122.0	122.0	122.0	122.0	122.0	122.0	122.0
-717.18	-681.69	-647.34	-613.41	-578.57	-545.95	-511.9	-478.02
575.84	579.53	584.62	590.75	596.76	603.53	611.51	619.25
123.0	123.0	123.0	123.0	123.0	123.0	123.0	123.0
-717.14	-681.46	-647.16	-613.53	-578.67	-545.82	-512.06	-478.59
575.82	579.46	584.67	590.82	596.95	603.63	611.78	620.04
124.0	124.0	124.0	124.0	124.0	124.0	124.0	124.0
-716.95	-681.34	-647.34	-613.13	-578.34	-546.12	-512.1	-478.3
575.74	579.49	584.89	590.81	597.14	604.19	612.03	620.08
125.0	125.0	125.0	125.0	125.0	125.0	125.0	125.0
-716.81	-681.41	-647.51	-612.9	-578.92	-546.27	-512.05	-478.49
575.77	579.65	585.11	590.96	597.65	604.49	612.25	620.42
126.0	126.0	126.0	126.0	126.0	126.0	126.0	126.0
-716.75	-681.62	-646.97	-612.79	-579.06	-546.27	-512.37	-478.5
575.82	579.83	584.99	591.02	597.95	604.73	612.84	620.89
127.0	127.0	127.0	127.0	127.0	127.0	127.0	127.0
-716.8	-681.59	-646.9	-612.78	-579.18	-546.35	-512.1	-478.58
575.9	579.95	584.93	591.04	598.26	605.1	612.83	621.19
128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0
-717.04	-681.67	-646.59	-613.0	-579.47	-546.07	-511.93	-478.37
576.13	580.06	584.81	591.24	598.67	605.06	612.91	621.28
129.0	129.0	129.0	129.0	129.0	129.0	129.0	129.0
-717.37	-681.51	-646.43	-612.63	-579.75	-545.74	-511.85	-478.22
576.38	580.02	584.86	591.13	599.11	604.95	613.06	621.45
130.0	130.0	130.0	130.0	130.0	130.0	130.0	130.0
-717.37	-681.47	-646.79	-612.15	-579.64	-545.72	-511.86	-478.14
576.42	580.08	585.12	591.05	599.38	605.12	613.31	621.62
131.0	131.0	131.0	131.0	131.0	131.0	131.0	131.0
-717.43	-681.34	-646.28	-612.16	-579.89	-545.58	-511.94	-478.14
576.49	580.08	585.19	591.19	599.4	605.2	613.63	621.72
132.0	132.0	132.0	132.0	132.0	132.0	132.0	132.0
-717.5	-681.53	-646.75	-612.34	-579.3	-545.61	-511.86	-478.16
576.55	580.26	585.46	591.44	599.19	605.46	613.76	622.06
133.0	133.0	133.0	133.0	133.0	133.0	133.0	133.0
-717.52	-681.52	-647.08	-612.25	-578.74	-545.76	-511.89	-478.22
576.59	580.31	585.76	591.69	599.01	605.79	614.02	622.44
134.0	134.0	134.0	134.0	134.0	134.0	134.0	134.0
