1.0000000000	0.0000000000
0.9999901304	0.0000020958
0.9999605221	0.0000083831
0.9999111762	0.0000188612
0.9998420946	0.0000335287
0.9997532802	0.0000523843
0.9996447363	0.0000754256
0.9995164673	0.0001026501
0.9993684783	0.0001340548
0.9992007751	0.0001696362
0.9990133642	0.0002093903
0.9988062532	0.0002533125
0.9985794501	0.0003013981
0.9983329640	0.0003536417
0.9980668046	0.0004100373
0.9977809823	0.0004705788
0.9974755085	0.0005352593
0.9971503952	0.0006040716
0.9968056553	0.0006770082
0.9964413023	0.0007540609
0.9960573507	0.0008352210
0.9956538155	0.0009204797
0.9952307128	0.0010098275
0.9947880593	0.0011032544
0.9943258724	0.0012007501
0.9938441703	0.0013023039
0.9933429721	0.0014079046
0.9928222976	0.0015175405
0.9922821673	0.0016311995
0.9917226025	0.0017488692
0.9911436254	0.0018705367
0.9905452587	0.0019961886
0.9899275262	0.0021258113
0.9892904522	0.0022593904
0.9886340618	0.0023969116
0.9879583810	0.0025383599
0.9872634364	0.0026837197
0.9865492555	0.0028329756
0.9858158665	0.0029861112
0.9850632983	0.0031431100
0.9842915806	0.0033039552
0.9835007439	0.0034686294
0.9826908194	0.0036371151
0.9818618392	0.0038093940
0.9810138358	0.0039854479
0.9801468428	0.0041652580
0.9792608945	0.0043488051
0.9783560258	0.0045360698
0.9774322724	0.0047270323
0.9764896708	0.0049216724
0.9755282581	0.0051199696
0.9745480725	0.0053219032
0.9735491525	0.0055274518
0.9725315376	0.0057365941
0.9714952679	0.0059493083
0.9704403845	0.0061655723
0.9693669288	0.0063853635
0.9682749434	0.0066086595
0.9671644712	0.0068354370
0.9660355562	0.0070656728
0.9648882429	0.0072993434
0.9637225767	0.0075364248
0.9625386034	0.0077768929
0.9613363699	0.0080207233
0.9601159237	0.0082678912
0.9588773128	0.0085183718
0.9576205863	0.0087721398
0.9563457937	0.0090291698
0.9550529853	0.0092894361
0.9537422123	0.0095529127
0.9524135262	0.0098195735
0.9510669797	0.0100893920
0.9497026258	0.0103623416
0.9483205184	0.0106383955
0.9469207121	0.0109175266
0.9455032621	0.0111997077
0.9440682244	0.0114849112
0.9426156557	0.0117731094
0.9411456132	0.0120642746
0.9396581551	0.0123583786
0.9381533400	0.0126553932
0.9366312274	0.0129552899
0.9350918773	0.0132580402
0.9335353506	0.0135636152
0.9319617086	0.0138719861
0.9303710135	0.0141831238
0.9287633281	0.0144969988
0.9271387158	0.0148135820
0.9254972409	0.0151328436
0.9238389680	0.0154547540
0.9221639628	0.0157792834
0.9204722911	0.0161064017
0.9187640200	0.0164360789
0.9170392168	0.0167682846
0.9152979496	0.0171029887
0.9135402871	0.0174401605
0.9117662988	0.0177797694
0.9099760547	0.0181217849
0.9081696254	0.0184661759
0.9063470822	0.0188129117
0.9045084972	0.0191619612
0.9026539429	0.0195132933
0.9007834924	0.0198668768
0.8988972198	0.0202226802
0.8969951993	0.0205806724
0.8950775062	0.0209408217
0.8931442161	0.0213030967
0.8911954053	0.0216674656
0.8892311508	0.0220338968
0.8872515301	0.0224023585
0.8852566214	0.0227728187
0.8832465034	0.0231452457
0.8812212555	0.0235196072
0.8791809577	0.0238958714
0.8771256904	0.0242740061
0.8750555348	0.0246539790
0.8729705727	0.0250357580
0.8708708864	0.0254193107
0.8687565587	0.0258046047
0.8666276731	0.0261916077
0.8644843137	0.0265802872
0.8623265651	0.0269706107
0.8601545124	0.0273625455
0.8579682415	0.0277560591
0.8557678386	0.0281511188
0.8535533906	0.0285476920
0.8513249849	0.0289457457
0.8490827095	0.0293452473
0.8468266529	0.0297461640
0.8445569042	0.0301484627
0.8422735530	0.0305521105
0.8399766894	0.0309570746
0.8376664041	0.0313633219
0.8353427883	0.0317708192
0.8330059337	0.0321795336
0.8306559327	0.0325894318
0.8282928779	0.0330004806
0.8259168627	0.0334126469
0.8235279808	0.0338258974
0.8211263266	0.0342401986
0.8187119949	0.0346555174
0.8162850810	0.0350718202
0.8138456806	0.0354890735
0.8113938902	0.0359072440
0.8089298066	0.0363262980
0.8064535268	0.0367462020
0.8039651489	0.0371669222
0.8014647709	0.0375884250
0.7989524915	0.0380106767
0.7964284101	0.0384336434
0.7938926262	0.0388572913
0.7913452398	0.0392815865
0.7887863517	0.0397064950
0.7862160628	0.0401319828
0.7836344746	0.0405580158
0.7810416889	0.0409845598
0.7784378082	0.0414115807
0.7758229353	0.0418390441
0.7731971734	0.0422669159
0.7705606261	0.0426951614
0.7679133975	0.0431237463
0.7652555922	0.0435526360
0.7625873150	0.0439817959
0.7599086713	0.0444111914
0.7572197669	0.0448407876
0.7545207079	0.0452705496
0.7518116008	0.0457004427
0.7490925527	0.0461304317
0.7463636708	0.0465604815
0.7436250629	0.0469905571
0.7408768371	0.0474206230
0.7381191018	0.0478506441
0.7353519661	0.0482805847
0.7325755390	0.0487104094
0.7297899303	0.0491400825
0.7269952499	0.0495695683
0.7241916081	0.0499988309
0.7213791155	0.0504278345
0.7185578833	0.0508565429
0.7157280229	0.0512849201
0.7128896458	0.0517129297
0.7100428642	0.0521405354
0.7071877905	0.0525677008
0.7043245374	0.0529943892
0.7014532179	0.0534205639
0.6985739453	0.0538461882
0.6956868334	0.0542712251
0.6927919961	0.0546956375
0.6898895478	0.0551193882
0.6869796029	0.0555424401
0.6840622764	0.0559647555
0.6811376834	0.0563862972
0.6782059394	0.0568070272
0.6752671601	0.0572269079
0.6723214616	0.0576459014
0.6693689601	0.0580639695
0.6664097723	0.0584810742
0.6634440148	0.0588971771
0.6604718049	0.0593122397
0.6574932598	0.0597262235
0.6545084972	0.0601390898
0.6515176348	0.0605507998
0.6485207908	0.0609613145
0.6455180834	0.0613705947
0.6425096312	0.0617786013
0.6394955530	0.0621852949
0.6364759678	0.0625906361
0.6334509947	0.0629945850
0.6304207532	0.0633971021
0.6273853629	0.0637981474
0.6243449436	0.0641976808
0.6212996154	0.0645956623
0.6182494985	0.0649920515
0.6151947133	0.0653868081
0.6121353805	0.0657798914
0.6090716207	0.0661712608
0.6060035550	0.0665608756
0.6029313044	0.0669486947
0.5998549903	0.0673346773
0.5967747340	0.0677187820
0.5936906573	0.0681009676
0.5906028818	0.0684811928
0.5875115295	0.0688594160
0.5844167224	0.0692355956
0.5813185826	0.0696096899
0.5782172325	0.0699816571
0.5751127946	0.0703514551
0.5720053913	0.0707190421
0.5688951453	0.0710843757
0.5657821795	0.0714474139
0.5626666168	0.0718081143
0.5595485801	0.0721664345
0.5564281924	0.0725223319
0.5533055771	0.0728757641
0.5501808574	0.0732266884
0.5470541567	0.0735750620
0.5439255983	0.0739208423
0.5407953058	0.0742639862
0.5376634028	0.0746044510
0.5345300129	0.0749421936
0.5313952598	0.0752771711
0.5282592673	0.0756093404
0.5251221591	0.0759386585
0.5219840592	0.0762650821
0.5188450913	0.0765885682
0.5157053795	0.0769090736
0.5125650477	0.0772265551
0.5094242199	0.0775409695
0.5062830200	0.0778522736
0.5031415720	0.0781604242
0.5000000000	0.0784653781
0.4968584280	0.0787670921
0.4937169801	0.0790655232
0.4905757801	0.0793606281
0.4874349523	0.0796523639
0.4842946205	0.0799406873
0.4811549087	0.0802255555
0.4780159408	0.0805069255
0.4748778409	0.0807847545
0.4717407328	0.0810589996
0.4686047402	0.0813296182
0.4654699871	0.0815965675
0.4623365972	0.0818598051
0.4592046942	0.0821192885
0.4560744017	0.0823749754
0.4529458433	0.0826268236
0.4498191426	0.0828747910
0.4466944229	0.0831188357
0.4435718076	0.0833589159
0.4404514200	0.0835949900
0.4373333832	0.0838270164
0.4342178205	0.0840549539
0.4311048547	0.0842787614
0.4279946087	0.0844983979
0.4248872055	0.0847138226
0.4217827675	0.0849249951
0.4186814174	0.0851318750
0.4155832777	0.0853344222
0.4124884705	0.0855325969
0.4093971182	0.0857263594
0.4063093427	0.0859156705
0.4032252660	0.0861004909
0.4001450098	0.0862807819
0.3970686956	0.0864565050
0.3939964450	0.0866276217
0.3909283793	0.0867940943
0.3878646195	0.0869558851
0.3848052867	0.0871129566
0.3817505015	0.0872652720
0.3787003846	0.0874127946
0.3756550564	0.0875554880
0.3726146372	0.0876933163
0.3695792469	0.0878262438
0.3665490054	0.0879542355
0.3635240323	0.0880772564
0.3605044470	0.0881952721
0.3574903688	0.0883082486
0.3544819166	0.0884161523
0.3514792092	0.0885189499
0.3484823652	0.0886166086
0.3454915028	0.0887090963
0.3425067402	0.0887963810
0.3395281951	0.0888784312
0.3365559852	0.0889552161
0.3335902277	0.0890267051
0.3306310399	0.0890928684
0.3276785384	0.0891536763
0.3247328399	0.0892091000
0.3217940606	0.0892591109
0.3188623166	0.0893036811
0.3159377237	0.0893427833
0.3130203971	0.0893763904
0.3101104522	0.0894044762
0.3072080039	0.0894270148
0.3043131666	0.0894439812
0.3014260547	0.0894553506
0.2985467822	0.0894610989
0.2956754626	0.0894612027
0.2928122095	0.0894556391
0.2899571358	0.0894443857
0.2871103542	0.0894274210
0.2842719772	0.0894047237
0.2814421167	0.0893762736
0.2786208845	0.0893420507
0.2758083920	0.0893020358
0.2730047501	0.0892562105
0.2702100697	0.0892045567
0.2674244610	0.0891470574
0.2646480339	0.0890836957
0.2618808982	0.0890144560
0.2591231629	0.0889393228
0.2563749371	0.0888582815
0.2536363292	0.0887713184
0.2509074473	0.0886784201
0.2481883992	0.0885795742
0.2454792921	0.0884747687
0.2427802331	0.0883639925
0.2400913287	0.0882472353
0.2374126850	0.0881244872
0.2347444079	0.0879957392
0.2320866025	0.0878609830
0.2294393739	0.0877202110
0.2268028266	0.0875734163
0.2241770647	0.0874205927
0.2215621918	0.0872617348
0.2189583111	0.0870968378
0.2163655254	0.0869258978
0.2137839372	0.0867489114
0.2112136483	0.0865658762
0.2086547602	0.0863767903
0.2061073739	0.0861816525
0.2035715899	0.0859804627
0.2010475085	0.0857732210
0.1985352292	0.0855599287
0.1960348511	0.0853405875
0.1935464732	0.0851152001
0.1910701935	0.0848837696
0.1886061098	0.0846463002
0.1861543194	0.0844027966
0.1837149191	0.0841532641
0.1812880051	0.0838977091
0.1788736734	0.0836361384
0.1764720192	0.0833685597
0.1740831374	0.0830949813
0.1717071221	0.0828154122
0.1693440673	0.0825298623
0.1669940663	0.0822383419
0.1646572117	0.0819408622
0.1623335959	0.0816374352
0.1600233106	0.0813280734
0.1577264470	0.0810127900
0.1554430958	0.0806915989
0.1531733471	0.0803645148
0.1509172905	0.0800315530
0.1486750151	0.0796927293
0.1464466094	0.0793480605
0.1442321614	0.0789975638
0.1420317585	0.0786412570
0.1398454876	0.0782791588
0.1376734349	0.0779112883
0.1355156863	0.0775376654
0.1333723269	0.0771583105
0.1312434413	0.0767732446
0.1291291136	0.0763824894
0.1270294273	0.0759860672
0.1249444652	0.0755840008
0.1228743096	0.0751763136
0.1208190424	0.0747630295
0.1187787445	0.0743441733
0.1167534966	0.0739197699
0.1147433786	0.0734898449
0.1127484699	0.0730544247
0.1107688492	0.0726135358
0.1088045947	0.0721672055
0.1068557839	0.0717154614
0.1049224938	0.0712583318
0.1030048007	0.0707958454
0.1011027802	0.0703280313
0.0992165076	0.0698549191
